PlayerCode,PlayerLastName,Position,PlayerTeam,PearsonsCorrelation,SpearmansCorrelaction,Covariance
20145,Mariappa,2,Watford,0.07800610413121441,0.059590782691098104,17.709815078236126
54484,Femenía Far,2,Watford,0.17544694363989755,0.05249703264470056,51.05974395448078
66247,Zeegelaar,2,Watford,-0.030181022322772203,-0.40878220002234966,-6.244665718349931
43250,Cleverley,3,Watford,-0.4097948313213528,-0.14524597667349134,-187.0839260312945
38439,Capoue,3,Watford,-0.4375879361617134,-0.5111914050236143,-76.75675675675673
121599,Doucouré,3,Watford,-0.06376534558725136,-0.020894712591650003,-46.130867709815085
61566,Pereyra,3,Watford,-0.2900250461663478,-0.6716711775400575,-148.70554765291612
108413,Hughes,3,Watford,-0.24161940096738727,-0.3931475744402811,-90.81081081081082
73426,Gray,4,Watford,-0.20074127393148242,-0.16182158819438375,-48.91891891891891
41725,Deeney,4,Watford,-0.37930533212487033,-0.35112919220169186,-73.96870554765289
9089,Foster,1,Watford,-0.13114618428039046,0.0028327020470058583,-40.62588904694169
60706,San Miguel del Castillo,1,West Ham,-0.08637994813049661,0.17106886542591135,-14.05405405405404
37096,Fabianski,1,West Ham,0.04263268555204949,0.08006833582645262,15.192034139402566
48717,Reid,2,West Ham,0.11964927138744752,0.34017093352708627,17.574679943100993
55459,Cresswell,2,West Ham,0.13744363504570337,0.20489309814927364,37.33997155049788
40669,Ogbonna,2,West Ham,-0.08440629687065197,0.1397551741717698,-19.61593172119488
20658,Zabaleta,2,West Ham,0.12078759911075698,0.176000499550342,30.25604551920341
204480,Rice,2,West Ham,0.14585806700945644,0.3447094694876736,13.44950213371266
105717,Masuaku,3,West Ham,-0.2513066315991512,-0.25633886453806815,-88.99004267425322
18073,Noble,3,West Ham,0.019790244012955618,-0.10825784847238912,10.113798008534832
59779,Obiang,3,West Ham,-0.21199614715112558,-0.22543228695081774,-90.29871977240397
86934,Lanzini,3,West Ham,-0.006093486903414816,-0.15262224909827418,-4.715504978662898
57531,Antonio,3,West Ham,0.07122313861426774,0.1788444529825839,18.86201991465149
41464,Arnautovic,4,West Ham,0.0495370528070663,-0.3272917420414331,23.98293029871977
43020,Hernández Balcázar,4,West Ham,0.032543518789774906,0.03516373562231645,8.321479374110949
54102,Wilshere,3,West Ham,0.3728861496032652,0.43685587413936006,130.73968705547654
